ENSEMBL.ID,term,estimate,std.error,statistic,p.value,p.adj,symbol
ENSMUSG00000008140,chol2:sexM,-0.03660839545854092,0.021673922184011075,-1.6890526388226612,0.09452393714552938,0.09452393714552938,Emc10
ENSMUSG00000021737,chol2:sexM,-0.021611447377108767,0.012796106433197913,-1.6889080666788254,0.09455174356662119,0.09455174356662119,Psmd6
ENSMUSG00000062203,chol2:sexM,-0.04426943260076874,0.026249260373340595,-1.6865020945782487,0.09501547705810778,0.09501547705810778,Gspt1
ENSMUSG00000003402,chol2:sexM,-0.03955170318819655,0.023453417972393874,-1.6863939931804974,0.09503635619072694,0.09503635619072694,Prkcsh
ENSMUSG00000072849,chol2:sexM,12.84418040019504,7.619322625964781,1.6857378313953035,0.09516317001829197,0.09516317001829197,Serpina1e
ENSMUSG00000045128,chol2:sexM,-0.14585620133491636,0.08660001978629202,-1.6842513627000817,0.09545096340828754,0.09545096340828754,Rpl18a
ENSMUSG00000002496,chol2:sexM,-0.025302806799852286,0.015029773759442417,-1.6835121542635239,0.09559434406002357,0.09559434406002357,Tsc2
ENSMUSG00000030286,chol2:sexM,-0.015804015525374318,0.0093879224384529,-1.6834412117255166,0.09560811364730556,0.09560811364730556,Emc3
ENSMUSG00000015869,chol2:sexM,-0.03322231815647714,0.019736235144875717,-1.6833158863686788,0.0956324426070167,0.0956324426070167,Prpsap1
ENSMUSG00000021794,chol2:sexM,-0.6570313597513883,0.39070192909287965,-1.6816690956117482,0.09595259625476056,0.09595259625476056,Glud1
ENSMUSG00000022141,chol2:sexM,-0.021263611137836255,0.012646968299982943,-1.6813208219921714,0.09602041588879755,0.09602041588879755,Nipbl
ENSMUSG00000035530,chol2:sexM,-0.12428958021099057,0.0739730906878244,-1.6801999085790262,0.09623895701658317,0.09623895701658317,Eif1
ENSMUSG00000002957,chol2:sexM,-0.03976757044844467,0.023682874135946684,-1.679169944499434,0.09644012236296667,0.09644012236296667,Ap2a2
ENSMUSG00000037149,chol2:sexM,-0.03441371314577033,0.020494675356060203,-1.6791538557157148,0.09644326742035023,0.09644326742035023,Ddx1
ENSMUSG00000009378,chol2:sexM,-0.08934344636316373,0.05332404422406501,-1.6754814392499369,0.0971633406842629,0.0971633406842629,Slc16a12
ENSMUSG00000004056,chol2:sexM,-0.04194066981832921,0.02503360288129498,-1.6753748957832646,0.09718429632972642,0.09718429632972642,Akt2
ENSMUSG00000005625,chol2:sexM,-0.029176995678145596,0.017418449427334972,-1.675062743091116,0.09724571363843004,0.09724571363843004,Psmd4
ENSMUSG00000030967,chol2:sexM,-0.019414600218807733,0.011592031956464714,-1.674822868994981,0.09729293125867551,0.09729293125867551,Zranb1
ENSMUSG00000035929,chol2:sexM,0.04820097168380031,0.028784441101601183,1.6745495079673112,0.09734676325881829,0.09734676325881829,H2-Q4
ENSMUSG00000034903,chol2:sexM,-0.03228706394081508,0.019291914414127736,-1.6736060117066878,0.097532748429834,0.097532748429834,Cobll1
ENSMUSG00000021484,chol2:sexM,-0.14686598485591237,0.0877621341135062,-1.6734550309130456,0.09756253703775956,0.09756253703775956,Lman2
ENSMUSG00000025583,chol2:sexM,-0.02573566739976044,0.01538675653822755,-1.6725855989091392,0.09773422032521653,0.09773422032521653,Rptor
ENSMUSG00000068290,chol2:sexM,-0.045101639381904465,0.026968525398001843,-1.6723806257959564,0.09777473126172573,0.09777473126172573,Ddrgk1
ENSMUSG00000031767,chol2:sexM,-0.45740460141897255,0.2736003396535919,-1.6717983683722655,0.09788988313113763,0.09788988313113763,Nudt7
ENSMUSG00000003809,chol2:sexM,-0.325020580901282,0.1944482188515395,-1.671501970143702,0.09794854347804756,0.09794854347804756,Gcdh
ENSMUSG00000057497,chol2:sexM,-0.02206385180314868,0.013207256512776223,-1.6705855437732209,0.09813009447493036,0.09813009447493036,Fam136a
ENSMUSG00000078597,chol2:sexM,0.34362155568346475,0.20572499201001176,1.6702956326606255,0.09818758489136212,0.09818758489136212,Cyp4a12b
ENSMUSG00000070327,chol2:sexM,0.11450167892149386,0.06865354894668672,1.667818789825574,0.09867986679923435,0.09867986679923435,Rnf213
ENSMUSG00000023944,chol2:sexM,-0.5288496075747368,0.3171046112446613,-1.667744929658888,0.09869457747367823,0.09869457747367823,Hsp90ab1
ENSMUSG00000030630,chol2:sexM,-0.3062639587657305,0.18385076743814593,-1.665829101685794,0.09907677338656477,0.09907677338656477,Fah
ENSMUSG00000036880,chol2:sexM,-0.4161777777141662,0.24991329967860956,-1.6652886350961476,0.09918480992542222,0.09918480992542222,Acaa2
ENSMUSG00000021109,chol2:sexM,-0.02223679736906687,0.013388329175362512,-1.6609090707141783,0.10006378977275855,0.10006378977275855,Hif1a
ENSMUSG00000063232,chol2:sexM,-0.1539145831935322,0.09278457182986834,-1.6588381037717466,0.10048162555055586,0.10048162555055586,Serpina11
ENSMUSG00000022201,chol2:sexM,-0.03071206671855178,0.01852239592345961,-1.6581044291172555,0.10062998937489422,0.10062998937489422,Zfr
ENSMUSG00000024687,chol2:sexM,-0.031622125916361696,0.019073333802825772,-1.6579233731901017,0.1006666298128437,0.1006666298128437,Osbp
ENSMUSG00000047675,chol2:sexM,-0.1064540839552912,0.06423751812876775,-1.657194845882712,0.10081417168104476,0.10081417168104476,Rps8
ENSMUSG00000045216,chol2:sexM,-0.12775454788967544,0.07712626611125065,-1.656433720068804,0.10096850236371686,0.10096850236371686,Hs6st1
ENSMUSG00000038084,chol2:sexM,-0.04794346191065205,0.028972819992013097,-1.6547737473904358,0.10130575229682844,0.10130575229682844,Opa1
ENSMUSG00000024997,chol2:sexM,-0.04143913584196613,0.025084706195668775,-1.6519681561636619,0.10187782470774866,0.10187782470774866,Prdx3
ENSMUSG00000022037,chol2:sexM,-0.7805451497472112,0.47294473977246054,-1.650393976519838,0.10219994941351862,0.10219994941351862,Clu
ENSMUSG00000059208,chol2:sexM,-0.026737558944796232,0.01621472765835118,-1.6489675009142326,0.10249256018255289,0.10249256018255289,Hnrnpm
ENSMUSG00000029684,chol2:sexM,-0.023759282095823984,0.014434085190219595,-1.6460538913767155,0.10309232861805681,0.10309232861805681,Wasl
ENSMUSG00000042406,chol2:sexM,0.038938489293794,0.02366057363836428,1.6457119716935962,0.10316289853360543,0.10316289853360543,Atf4
ENSMUSG00000021676,chol2:sexM,-0.16871144146167832,0.10254215142285719,-1.645288684903403,0.10325031612463322,0.10325031612463322,Iqgap2
ENSMUSG00000018446,chol2:sexM,-0.025164664753993024,0.015303768753709713,-1.6443442892387523,0.10344556929600618,0.10344556929600618,C1qbp
ENSMUSG00000029505,chol2:sexM,-0.022935780285274803,0.013950222383036049,-1.6441157463672766,0.1034928651687678,0.1034928651687678,Ep400
ENSMUSG00000050708,chol2:sexM,-1.2699078091677602,0.7724244622503258,-1.6440543654820334,0.10350557062888124,0.10350557062888124,Ftl1
ENSMUSG00000037916,chol2:sexM,-0.05541321099268551,0.033708695169254135,-1.6438847814918736,0.103540680004132,0.103540680004132,Ndufv1
ENSMUSG00000028975,chol2:sexM,-0.022125566498342058,0.013469558699709928,-1.6426348473330858,0.10379975360186396,0.10379975360186396,Pex14
ENSMUSG00000075705,chol2:sexM,-0.11302256049662697,0.06882339872372512,-1.6422112623401337,0.10388766861842441,0.10388766861842441,Msrb1
ENSMUSG00000020883,chol2:sexM,-0.03517452623486483,0.021457445016251155,-1.639269083911193,0.10449997742842848,0.10449997742842848,Fbxl20
ENSMUSG00000068823,chol2:sexM,-0.05562322260938501,0.033933649415597726,-1.639175967434189,0.10451940371582952,0.10451940371582952,Csde1
ENSMUSG00000026104,chol2:sexM,0.060067816906583,0.03667551536212811,1.637817936939211,0.10480305207222586,0.10480305207222586,Stat1
ENSMUSG00000070730,chol2:sexM,-0.029982678845758354,0.01835328704023703,-1.633640817583548,0.10567941020500034,0.10567941020500034,Rmdn3
ENSMUSG00000027447,chol2:sexM,-0.07981023712139275,0.04886400379868111,-1.6333135010837345,0.10574832989434489,0.10574832989434489,Cst3
ENSMUSG00000038664,chol2:sexM,-0.029708653544752363,0.01819326859198817,-1.632947559397615,0.10582542537719129,0.10582542537719129,Herc1
ENSMUSG00000031029,chol2:sexM,-0.03195365101427824,0.019581320890718592,-1.6318434896505907,0.10605830194968449,0.10605830194968449,Eif3f
ENSMUSG00000086784,chol2:sexM,-0.07569776286155656,0.046399463380170265,-1.631436170744757,0.10614432012555856,0.10614432012555856,Isoc2a
ENSMUSG00000022255,chol2:sexM,-0.021844628680977644,0.013415091297853102,-1.6283622821466426,0.10679528214581671,0.10679528214581671,Mtdh
ENSMUSG00000091896,chol2:sexM,-0.01867582355818182,0.011476087128983506,-1.6273685750446225,0.1070064072118023,0.1070064072118023,Ube2d2a
ENSMUSG00000020745,chol2:sexM,-0.02851440077381415,0.017523006030145324,-1.6272550910933898,0.10703053960863207,0.10703053960863207,Pafah1b1
ENSMUSG00000059495,chol2:sexM,-0.08365398989446679,0.051511010485555106,-1.6240021134496154,0.10772415086916394,0.10772415086916394,Arhgef12
ENSMUSG00000016252,chol2:sexM,-0.0364834233116767,0.02247071880964784,-1.6235984091444589,0.10781048178094031,0.10781048178094031,Atp5e
ENSMUSG00000022914,chol2:sexM,-0.027785238782405956,0.017115782041219895,-1.6233695144919955,0.10785945490949134,0.10785945490949134,Brwd1
ENSMUSG00000063457,chol2:sexM,-0.06560745040114974,0.04042614828321924,-1.6228963971911015,0.10796073738480833,0.10796073738480833,Rps15
ENSMUSG00000056035,chol2:sexM,-4.614217623484019,2.8453453730759986,-1.621672246591196,0.1082231521799264,0.1082231521799264,Cyp3a11
ENSMUSG00000021486,chol2:sexM,-0.03823585100094337,0.023587146570794144,-1.621046059394374,0.10835758281974978,0.10835758281974978,Prelid1
ENSMUSG00000029190,chol2:sexM,-0.04705039264009647,0.02906115367819483,-1.6190132422512644,0.10879491610598262,0.10879491610598262,D5Ertd579e
ENSMUSG00000052512,chol2:sexM,0.06877359890786065,0.042482783086737246,1.6188581328922202,0.10882834396797876,0.10882834396797876,Nav2
ENSMUSG00000026353,chol2:sexM,-0.05070342442189725,0.03133649247818202,-1.6180312604290163,0.10900668386792757,0.10900668386792757,Ubxn4
ENSMUSG00000037110,chol2:sexM,-0.034938820838617046,0.02160559782388533,-1.6171189116549984,0.10920373172797702,0.10920373172797702,Ralgapa2
ENSMUSG00000034248,chol2:sexM,-0.0317004861790808,0.01960917084803201,-1.616615328855798,0.1093126173726709,0.1093126173726709,Slc25a37
ENSMUSG00000046959,chol2:sexM,-0.15918236935074667,0.09857546791873512,-1.6148274282803854,0.10969990535110942,0.10969990535110942,Slc26a1
ENSMUSG00000020362,chol2:sexM,-0.017236648552058774,0.010680872425056361,-1.6137865771735234,0.10992587739646184,0.10992587739646184,Cnot6
ENSMUSG00000029071,chol2:sexM,-0.044903212502220465,0.027831328941510337,-1.613405259827441,0.11000875606842711,0.11000875606842711,Dvl1
ENSMUSG00000065990,chol2:sexM,-0.02067431755728517,0.01281535399199829,-1.6132459212748937,0.11004340288729207,0.11004340288729207,Aurkaip1
ENSMUSG00000038286,chol2:sexM,-0.09929905648985807,0.06159350470889329,-1.6121676621450733,0.11027809147428037,0.11027809147428037,Bphl
ENSMUSG00000033308,chol2:sexM,-0.41598918829641657,0.25805024201840543,-1.6120472704952789,0.11030432024228044,0.11030432024228044,Dpyd
ENSMUSG00000022389,chol2:sexM,-0.22171136623694163,0.137614863260914,-1.6111004362703394,0.11051077403029425,0.11051077403029425,Tef
ENSMUSG00000007739,chol2:sexM,-0.030391779007957694,0.018882266821950582,-1.6095408085552174,0.11085152116215491,0.11085152116215491,Cct4
ENSMUSG00000069744,chol2:sexM,-0.020573746471321725,0.01278680604890746,-1.6089824458610291,0.11097371681852201,0.11097371681852201,Psmb3
ENSMUSG00000061175,chol2:sexM,-0.0672539251198428,0.04183252724399974,-1.6076945274562484,0.11125598514481272,0.11125598514481272,Fnip2
ENSMUSG00000042744,chol2:sexM,-0.02993150474877959,0.018637854997116468,-1.6059522275181561,0.11163875453586448,0.11163875453586448,Hectd4
ENSMUSG00000035325,chol2:sexM,-0.06307707697305254,0.03930698713959104,-1.6047293767147985,0.11190803504024675,0.11190803504024675,Sec31a
ENSMUSG00000022193,chol2:sexM,-0.02300206757581372,0.0143343527839393,-1.6046812801751345,0.11191863687322931,0.11191863687322931,Psmb5
ENSMUSG00000027940,chol2:sexM,-0.048650735426574075,0.03033626864922518,-1.6037152093132148,0.11213175663124722,0.11213175663124722,Tpm3
ENSMUSG00000032527,chol2:sexM,-0.08834034924219637,0.05510636617380988,-1.6030879075489002,0.11227031638411845,0.11227031638411845,Pccb
ENSMUSG00000052040,chol2:sexM,-0.08090817926679776,0.05048157957218619,-1.6027267758351937,0.11235014612359248,0.11235014612359248,Klf13
ENSMUSG00000020372,chol2:sexM,-0.08771969645957788,0.05474186879208731,-1.6024242210791562,0.11241706217364389,0.11241706217364389,Rack1
ENSMUSG00000014606,chol2:sexM,-0.03307078093920427,0.020648243457057798,-1.6016268409456549,0.11259357173426171,0.11259357173426171,Slc25a11
ENSMUSG00000026615,chol2:sexM,-0.06286255853189651,0.03927659770976222,-1.6005092649934898,0.11284133394202908,0.11284133394202908,Eprs
ENSMUSG00000021259,chol2:sexM,-0.21888521395819185,0.13681666735883888,-1.5998431929649763,0.11298920701668477,0.11298920701668477,Cyp46a1
ENSMUSG00000041528,chol2:sexM,-0.031173131408252324,0.019497934168603986,-1.5987914995860435,0.11322300682362069,0.11322300682362069,Rnf123
ENSMUSG00000037415,chol2:sexM,0.05729448985533183,0.035852315982741884,1.5980694213146927,0.11338375467603552,0.11338375467603552,Ranbp10
ENSMUSG00000035372,chol2:sexM,-0.06547762059566413,0.0409742586047885,-1.5980184346279307,0.11339511214752218,0.11339511214752218,1810055G02Rik
ENSMUSG00000024949,chol2:sexM,-0.030601277919160848,0.019151212763137537,-1.597876766220389,0.11342667408477854,0.11342667408477854,Sf1
ENSMUSG00000040715,chol2:sexM,0.09279709126132037,0.05812061201659312,1.596629630032583,0.11370482379658507,0.11370482379658507,Rsc1a1
ENSMUSG00000029826,chol2:sexM,0.022714393780922725,0.014254079354003295,1.5935363636475988,0.11439707314998819,0.11439707314998819,Zc3hav1
ENSMUSG00000034708,chol2:sexM,-0.1340989933986798,0.08415228731489814,-1.5935276113990928,0.11439903660691345,0.11439903660691345,Grn
ENSMUSG00000013663,chol2:sexM,-0.083252782198652,0.05228486180615121,-1.592292287341524,0.1146764364593155,0.1146764364593155,Pten
ENSMUSG00000033107,chol2:sexM,0.09223718607218444,0.05793588695531514,1.5920561662122348,0.11472952012306811,0.11472952012306811,Rnf125
ENSMUSG00000026663,chol2:sexM,-0.04266690729841069,0.026801167622449513,-1.5919794204291131,0.1147467779855109,0.1147467779855109,Atf6
ENSMUSG00000025736,chol2:sexM,-0.02180852248453944,0.013702935869673366,-1.5915218966181506,0.11484970465863899,0.11484970465863899,Jmjd8
ENSMUSG00000018574,chol2:sexM,-0.18044578488630408,0.11342496424651073,-1.5908824488948878,0.11499368140745021,0.11499368140745021,Acadvl
ENSMUSG00000025745,chol2:sexM,-0.20089838878719185,0.12630777048187494,-1.5905465516551145,0.11506936911541585,0.11506936911541585,Hadha
ENSMUSG00000027546,chol2:sexM,-0.059218494122679606,0.037232176081050915,-1.5905192861616941,0.11507551459421962,0.11507551459421962,Atp9a
ENSMUSG00000024853,chol2:sexM,-0.026375386060261363,0.01658801136026564,-1.5900270073023983,0.11518651642418304,0.11518651642418304,Sf3b2
ENSMUSG00000062014,chol2:sexM,-0.021915564900929205,0.013800331439480385,-1.5880462724418725,0.11563400870901155,0.11563400870901155,Gmfb
ENSMUSG00000023973,chol2:sexM,-0.023647305051581167,0.01490840615924583,-1.5861725793481742,0.1160585949097812,0.1160585949097812,Cnpy3
ENSMUSG00000022383,chol2:sexM,-0.14039893362483208,0.08855726668867996,-1.585402744174566,0.11623340297040843,0.11623340297040843,Ppara
ENSMUSG00000023022,chol2:sexM,0.05796390294709023,0.03659468927508728,1.5839430282183202,0.11656544078393757,0.11656544078393757,Lima1
ENSMUSG00000028557,chol2:sexM,-0.04113692772419404,0.025978303771851653,-1.5835109207078892,0.1166638762422716,0.1166638762422716,Rnf11
ENSMUSG00000054252,chol2:sexM,0.03666933794967916,0.02315858246973295,1.5834016610301624,0.11668877644691024,0.11668877644691024,Fgfr3
ENSMUSG00000024254,chol2:sexM,-0.15694859638913755,0.09916501825695527,-1.5827012302105783,0.11684850490017593,0.11684850490017593,Abcg8
ENSMUSG00000052459,chol2:sexM,-0.02274704176653453,0.014382739072717272,-1.5815514452100135,0.1171110836780056,0.1171110836780056,Atp6v1a
ENSMUSG00000024241,chol2:sexM,-0.028344949286927122,0.017929232987807645,-1.5809348512678953,0.11725209028059094,0.11725209028059094,Sos1
ENSMUSG00000026853,chol2:sexM,-0.0667784113259494,0.04234174613264177,-1.577129368183262,0.11812535144668028,0.11812535144668028,Crat
ENSMUSG00000040564,chol2:sexM,-1.060349536195306,0.6726020571792425,-1.5764886902698427,0.11827287917042266,0.11827287917042266,Apoc1
ENSMUSG00000024608,chol2:sexM,-0.06983702897151994,0.0443270604506617,-1.57549425252893,0.11850215728724646,0.11850215728724646,Rps14
ENSMUSG00000052146,chol2:sexM,-0.04419090908027077,0.028089950423364807,-1.5731928470586911,0.11903412867938486,0.11903412867938486,Rps10
ENSMUSG00000040842,chol2:sexM,-0.023181699259509265,0.014735500651440107,-1.573187081176214,0.11903546385122528,0.11903546385122528,Szrd1
ENSMUSG00000025795,chol2:sexM,-0.09654447217391159,0.061372092484545455,-1.5731005456302982,0.11905550381651835,0.11905550381651835,Rassf3
ENSMUSG00000006262,chol2:sexM,-0.02877551629986151,0.018292825922436026,-1.573049261053129,0.1190673816044092,0.1190673816044092,Mob1b
ENSMUSG00000028356,chol2:sexM,-1.2550210233398285,0.7983394334600146,-1.5720393741551126,0.11930146922001716,0.11930146922001716,Ambp
ENSMUSG00000020719,chol2:sexM,-0.1902249708399149,0.12102504184641061,-1.5717819051145128,0.11936120805785196,0.11936120805785196,Ddx5
ENSMUSG00000063870,chol2:sexM,-0.04291454724757441,0.0273249970875816,-1.5705233969476908,0.11965355414430023,0.11965355414430023,Chd4
ENSMUSG00000036371,chol2:sexM,-0.03372177096301396,0.02149427892927219,-1.5688719344331967,0.12003804609547747,0.12003804609547747,Serbp1
ENSMUSG00000030654,chol2:sexM,-0.07599032130296159,0.048447029547823366,-1.568523849908063,0.12011921210421236,0.12011921210421236,Arl6ip1
ENSMUSG00000028672,chol2:sexM,-0.11657462866713728,0.074328186604047,-1.5683771391886756,0.12015343504293366,0.12015343504293366,Hmgcl
ENSMUSG00000032120,chol2:sexM,-0.0340124933606923,0.021687650772167257,-1.5682885028904132,0.12017411482713175,0.12017411482713175,C2cd2l
ENSMUSG00000029102,chol2:sexM,-0.15530452835467204,0.09902817278261934,-1.568286316820034,0.12017462489620684,0.12017462489620684,Hgfac
ENSMUSG00000041915,chol2:sexM,-0.03562793281915651,0.022729586365678813,-1.5674694755094145,0.12036533654889107,0.12036533654889107,Ammecr1l
ENSMUSG00000037805,chol2:sexM,-0.18362107503342062,0.11722711059995998,-1.5663703907198692,0.1206223246392846,0.1206223246392846,Rpl10a
ENSMUSG00000023019,chol2:sexM,-0.3330234732025312,0.21269582487026195,-1.5657264236647122,0.12077309966251311,0.12077309966251311,Gpd1
ENSMUSG00000029017,chol2:sexM,-0.045129016655721034,0.02882402014719742,-1.5656739214466917,0.12078539885636955,0.12078539885636955,Pmpcb
ENSMUSG00000010663,chol2:sexM,-0.4349904453879176,0.2782458022168679,-1.563331564833029,0.12133513441847132,0.12133513441847132,Fads1
ENSMUSG00000020680,chol2:sexM,-0.018534843773591655,0.011864258576086363,-1.562242061290753,0.12159151029056174,0.12159151029056174,Taf15
ENSMUSG00000044986,chol2:sexM,-0.10092181635796174,0.06461772299466848,-1.5618287318215882,0.12168888520744886,0.12168888520744886,Tst
ENSMUSG00000016554,chol2:sexM,-0.025640991677367848,0.016433506327386743,-1.5602873280084275,0.12205256582116329,0.12205256582116329,Eif3d
ENSMUSG00000005534,chol2:sexM,-0.10349346612123107,0.06647498802248325,-1.556878296634328,0.12285996221594542,0.12285996221594542,Insr
ENSMUSG00000025142,chol2:sexM,-0.037889331605610914,0.02434270116364275,-1.5564966003937497,0.12295062657417959,0.12295062657417959,Aspscr1
ENSMUSG00000071054,chol2:sexM,-0.023785377230286966,0.015293518347104433,-1.555258684787227,0.12324503419422936,0.12324503419422936,Safb
ENSMUSG00000033735,chol2:sexM,-0.041291578354792746,0.02656272533050427,-1.5544932924248576,0.12342734346675326,0.12342734346675326,Spr
ENSMUSG00000028527,chol2:sexM,-0.161634242134508,0.10399087149848621,-1.554311833388769,0.1234705966589872,0.1234705966589872,Ak4
ENSMUSG00000029767,chol2:sexM,-0.04983184562435308,0.03207822656777488,-1.5534476483314426,0.12367675173744747,0.12367675173744747,Calu
ENSMUSG00000051853,chol2:sexM,-0.020605205319765743,0.013275949228926177,-1.5520702109096867,0.12400590958170361,0.12400590958170361,Arf3
ENSMUSG00000040859,chol2:sexM,-0.020509172285267597,0.013239797384590976,-1.549054844988566,0.12472889748487832,0.12472889748487832,Bsdc1
ENSMUSG00000025731,chol2:sexM,-0.044491466278597895,0.028746057351460987,-1.5477415123273128,0.12504483475330738,0.12504483475330738,Mettl26
ENSMUSG00000031700,chol2:sexM,-0.4304235912996018,0.27835514985592286,-1.54631086050461,0.12538971548166858,0.12538971548166858,Gpt2
ENSMUSG00000026112,chol2:sexM,-0.04182560719289878,0.027082856372675032,-1.5443573091905585,0.1258618651520893,0.1258618651520893,Coa5
ENSMUSG00000037646,chol2:sexM,-0.03663898426834564,0.023737032954468298,-1.5435368160218463,0.12606058755690383,0.12606058755690383,Vps13b
ENSMUSG00000056201,chol2:sexM,-0.04594217228788998,0.029775455117780146,-1.542954494101285,0.1262017757745579,0.1262017757745579,Cfl1
ENSMUSG00000028410,chol2:sexM,-0.1721664369819038,0.111674027740629,-1.5416873597661649,0.12650943413646673,0.12650943413646673,Dnaja1
ENSMUSG00000025403,chol2:sexM,-0.10514413387867179,0.06826245575500094,-1.5402922838879685,0.12684884238259764,0.12684884238259764,Shmt2
ENSMUSG00000017802,chol2:sexM,-0.03593051938883091,0.0233327099724183,-1.5399205420761044,0.12693940491336822,0.12693940491336822,Retreg3
ENSMUSG00000022710,chol2:sexM,-0.024904618401759185,0.01617518091857991,-1.5396809795896655,0.1269977934321533,0.1269977934321533,Usp7
ENSMUSG00000050299,chol2:sexM,-0.20025994936733899,0.13007452988148174,-1.5395784981872096,0.12702277768917852,0.12702277768917852,NA
ENSMUSG00000018102,chol2:sexM,-0.06079197601757146,0.03950478221610808,-1.5388510607402748,0.12720023362405639,0.12720023362405639,H2bc4
ENSMUSG00000002010,chol2:sexM,-0.018318918670362824,0.011904979115858638,-1.5387610924877784,0.12722219469110346,0.12722219469110346,Idh3g
ENSMUSG00000055053,chol2:sexM,-0.09200717013106889,0.05980271259967321,-1.5385116515863808,0.12728309838280932,0.12728309838280932,Nfic
ENSMUSG00000069237,chol2:sexM,-0.03950398179032682,0.025702056045012918,-1.5369969515723607,0.1276534238094908,0.1276534238094908,Fam8a1
ENSMUSG00000033047,chol2:sexM,-0.02972372730850214,0.019339577096984514,-1.5369378120029704,0.12766789995602604,0.12766789995602604,Eif3l
ENSMUSG00000002014,chol2:sexM,-0.02557350167516321,0.016665618528096362,-1.5345066030432146,0.12826413339449802,0.12826413339449802,Ssr4
ENSMUSG00000004071,chol2:sexM,-0.0781152685476233,0.0509451372893266,-1.5333213865730233,0.12855559405092928,0.12855559405092928,Cdip1
ENSMUSG00000048546,chol2:sexM,-0.052159664210381734,0.034032223213625715,-1.5326552098276733,0.12871964530102775,0.12871964530102775,Tob2
ENSMUSG00000023176,chol2:sexM,-0.22526779311431477,0.14751768580754762,-1.5270561755435912,0.13010499150217175,0.13010499150217175,Cpn2
ENSMUSG00000022314,chol2:sexM,-0.014752651448964841,0.009661460264653008,-1.52695876656847,0.1301291966536429,0.1301291966536429,Rad21
ENSMUSG00000094806,chol2:sexM,-0.42623070453412193,0.2791784451506345,-1.5267321383072514,0.13018552524020527,0.13018552524020527,Cyp2d10
ENSMUSG00000049940,chol2:sexM,-0.047264220905105105,0.030959955172182797,-1.526624332698373,0.13021232713427977,0.13021232713427977,Pgrmc2
ENSMUSG00000068798,chol2:sexM,-0.022063886166114433,0.014454832564187331,-1.5264020574530184,0.13026760141986796,0.13026760141986796,Rap1a
ENSMUSG00000030002,chol2:sexM,-0.030824339660481887,0.020199509518675145,-1.525994461993432,0.1303690082634785,0.1303690082634785,Dusp11
ENSMUSG00000086583,chol2:sexM,-0.0823405023631343,0.05400750994683171,-1.5246120853228617,0.13071339723086764,0.13071339723086764,Gm15500
ENSMUSG00000028234,chol2:sexM,-0.04616387189298137,0.030279117108105713,-1.52461089694796,0.13071369359668383,0.13071369359668383,Rps20
ENSMUSG00000021000,chol2:sexM,-0.143624600006403,0.09436567679615357,-1.522000423063328,0.13136599234929175,0.13136599234929175,Mia2
ENSMUSG00000044783,chol2:sexM,-0.35057331541675435,0.2303415075904756,-1.5219719584367704,0.131373119125372,0.131373119125372,A730008H23Rik
ENSMUSG00000025139,chol2:sexM,-0.02690029563873402,0.017692058350433238,-1.5204729210083854,0.13174886824023108,0.13174886824023108,Tollip
ENSMUSG00000005514,chol2:sexM,-0.4587719455884291,0.30182555480671286,-1.5199903993623856,0.13186999711371458,0.13186999711371458,Por
ENSMUSG00000022656,chol2:sexM,-0.03681976962227476,0.024227875377606806,-1.5197275472329,0.13193601856304846,0.13193601856304846,Nectin3
ENSMUSG00000003420,chol2:sexM,-0.07613569573513583,0.05010972576131224,-1.5193796130075257,0.13202345038440036,0.13202345038440036,Fcgrt
ENSMUSG00000003814,chol2:sexM,-0.4470043704377466,0.29422663439142577,-1.5192518901707324,0.13205555708912314,0.13205555708912314,Calr
ENSMUSG00000022051,chol2:sexM,-0.025665197246730973,0.01692030949508988,-1.5168278839213183,0.13266606477722245,0.13266606477722245,Bnip3l
ENSMUSG00000028967,chol2:sexM,-0.970773642199181,0.6401295342643167,-1.516526875009547,0.13274203131659523,0.13274203131659523,Errfi1
ENSMUSG00000051695,chol2:sexM,-0.0525572173944107,0.03470709039953185,-1.514307790984393,0.13330312488671484,0.13330312488671484,Pcbp1
ENSMUSG00000048271,chol2:sexM,-0.04737980312323526,0.0312890256376004,-1.5142626578405938,0.13331455608624584,0.13331455608624584,Rbm33
ENSMUSG00000029250,chol2:sexM,-0.019356253780003635,0.01278736827590395,-1.513701127735396,0.1334568433602488,0.1334568433602488,Polr2b
ENSMUSG00000024975,chol2:sexM,0.05546174183583654,0.03665199009714602,1.5131986472995138,0.13358426911626717,0.13358426911626717,Pdcd4
ENSMUSG00000030884,chol2:sexM,-0.09539765576423331,0.063046845652405,-1.513123373216599,0.13360336636661843,0.13360336636661843,Uqcrc2
ENSMUSG00000061959,chol2:sexM,0.3490937624731206,0.23093486431345503,1.5116546542720584,0.13397641419999762,0.13397641419999762,Ces1e
ENSMUSG00000004897,chol2:sexM,-0.04469606568473225,0.02957865278280578,-1.511092003173123,0.1341195416548689,0.1341195416548689,Hdgf
ENSMUSG00000031392,chol2:sexM,-0.022116008715499888,0.014659395459069285,-1.5086576235186726,0.1347401851904462,0.1347401851904462,Irak1
ENSMUSG00000052214,chol2:sexM,-0.02198833694091269,0.014575241249553143,-1.5086087814558007,0.1347526604851377,0.1347526604851377,Opa3
ENSMUSG00000022533,chol2:sexM,-0.11230164791714776,0.07444973313612528,-1.5084224373486113,0.13480026503919973,0.13480026503919973,Atp13a3
