ENSEMBL.ID,term_main,estimate_main,std.error_main,statistic_main,p.value_main,p.adj_main,symbol,term_int,estimate_int,std.error_int,statistic_int,p.value_int,p.adj_int
ENSMUSG00000038641,chol1,0.004368513129707725,0.04515295241251403,0.09674922449804194,0.9231383081331124,0.9231383081331124,Akr1d1,chol1:sexM,-0.18245651295653847,0.08962233737737269,-2.035837474180896,0.044706704779381955,0.044706704779381955
ENSMUSG00000024687,chol1,6.767278292266882e-4,0.00703462103947929,0.09619961408422653,0.9235735781516212,0.9235735781516212,Osbp,NA,NA,NA,NA,NA,NA
ENSMUSG00000001418,chol1,-4.971500973443919e-4,0.005186750970369774,-0.09585000324566366,0.9238504684191235,0.9238504684191235,Glmp,NA,NA,NA,NA,NA,NA
ENSMUSG00000024065,chol1,-9.490104658996679e-4,0.00993010002700797,-0.09556907416023416,0.9240729698344943,0.9240729698344943,Ehd3,NA,NA,NA,NA,NA,NA
ENSMUSG00000058258,chol1,0.0025983051824438005,0.02721632948510351,0.095468611366788,0.9241525398290882,0.9241525398290882,Idi1,NA,NA,NA,NA,NA,NA
ENSMUSG00000030378,chol1,0.01409860489394808,0.1479488011274643,0.09529380965920448,0.9242909906440742,0.9242909906440742,Sult2a8,NA,NA,NA,NA,NA,NA
ENSMUSG00000069668,chol1,0.028582535921323725,0.30006839277374436,0.09525340425599355,0.9243229938727386,0.9243229938727386,Sult3a1,NA,NA,NA,NA,NA,NA
ENSMUSG00000058355,chol1,9.168515039528339e-4,0.009698508907990105,0.09453530564863294,0.9248917868901244,0.9248917868901244,Abce1,NA,NA,NA,NA,NA,NA
ENSMUSG00000032051,chol1,-0.0014330937146005336,0.015222316169736733,-0.09414426153160887,0.9252015423508847,0.9252015423508847,Fdx1,NA,NA,NA,NA,NA,NA
ENSMUSG00000073155,chol1,-0.0011814438515996683,0.012579312039756638,-0.09391959177622283,0.9253795138910903,0.9253795138910903,1810058I24Rik,NA,NA,NA,NA,NA,NA
ENSMUSG00000002102,chol1,8.198565881537103e-4,0.008744998309098107,0.09375148618390804,0.925512680765662,0.925512680765662,Psmc3,NA,NA,NA,NA,NA,NA
ENSMUSG00000030275,chol1,9.417116031366453e-4,0.010086454290114007,0.09336398857819055,0.9258196497479511,0.9258196497479511,Etnk1,NA,NA,NA,NA,NA,NA
ENSMUSG00000057738,chol1,-0.0011429744715247122,0.012281731409592107,-0.09306297568370875,0.9260581147699748,0.9260581147699748,Sptan1,NA,NA,NA,NA,NA,NA
ENSMUSG00000022100,chol1,-6.087445095934349e-4,0.006560201083590778,-0.0927935747451561,0.9262715422538381,0.9262715422538381,Xpo7,chol1:sexM,-0.028386872693624686,0.012977025950871645,-2.187471366790169,0.03129973000027941,0.03129973000027941
ENSMUSG00000026819,chol1,-0.00616901244343133,0.06725427717350403,-0.09172669312193155,0.9271168106201185,0.9271168106201185,Slc25a25,NA,NA,NA,NA,NA,NA
ENSMUSG00000050199,chol1,-0.0010063650823813896,0.011235712553522565,-0.08956842546366844,0.9288270163864754,0.9288270163864754,Lgr4,chol1:sexM,-0.054999143147784715,0.022059983235795402,-2.4931634153982913,0.01448953639126997,0.01448953639126997
ENSMUSG00000001472,chol1,8.694391753189335e-4,0.009740281715134334,0.08926222061606383,0.9290696795829008,0.9290696795829008,Tcf25,NA,NA,NA,NA,NA,NA
ENSMUSG00000034422,chol1,-0.0010089184941834343,0.011362121202969519,-0.0887966671152699,0.9294386372689845,0.9294386372689845,Parp14,NA,NA,NA,NA,NA,NA
ENSMUSG00000020130,chol1,-4.736309608190908e-4,0.00536659372206752,-0.08825541588354502,0.9298676058478721,0.9298676058478721,Tbc1d15,NA,NA,NA,NA,NA,NA
ENSMUSG00000027708,chol1,-4.338691969580817e-4,0.00492042067290482,-0.08817725674295702,0.929929552577121,0.929929552577121,Dcun1d1,NA,NA,NA,NA,NA,NA
ENSMUSG00000072115,chol1,-0.003648647426504753,0.04162032906852683,-0.08766503072326379,0.9303355391308845,0.9303355391308845,Ang,NA,NA,NA,NA,NA,NA
ENSMUSG00000067344,chol1,-0.003007120120985384,0.03446166928976819,-0.08725985081280466,0.9306566947906247,0.9306566947906247,NA,NA,NA,NA,NA,NA,NA
ENSMUSG00000025911,chol1,-0.0012559587638639187,0.014550565675952946,-0.08631683412415947,0.9314041975944309,0.9314041975944309,Adhfe1,NA,NA,NA,NA,NA,NA
ENSMUSG00000031731,chol1,6.426666606478384e-4,0.007447143925342767,0.08629706463182912,0.9314198689755351,0.9314198689755351,Ap1g1,chol1:sexM,-0.030961754159963228,0.014761593276199424,-2.097453410390586,0.03875741810852143,0.03875741810852143
