ENSEMBL.ID,term,estimate,std.error,statistic,p.value,p.adj,symbol
ENSMUSG00000020463,chol2:sexM,-0.007808865510914606,0.007374201991547702,-1.0589438043418278,0.2924909386572713,0.2924909386572713,Ppp4r3b
ENSMUSG00000021109,chol2:sexM,0.011339997977887852,0.010711290985337608,1.058695725231521,0.29260331348189716,0.29260331348189716,Hif1a
ENSMUSG00000052337,chol2:sexM,-0.01636089728780822,0.015471903542150842,-1.0574585889341575,0.2931641512976193,0.2931641512976193,Immt
ENSMUSG00000027365,chol2:sexM,-0.016216645606901094,0.01534181274336696,-1.0570227833026034,0.29336189209879054,0.29336189209879054,Trpm7
ENSMUSG00000026542,chol2:sexM,-0.14018181811539182,0.1326309791990743,-1.056931185775112,0.2934034647870323,0.2934034647870323,Apcs
ENSMUSG00000028307,chol2:sexM,-1.2754996386045585,1.2084737922909554,-1.0554632187650006,0.2940702685089873,0.2940702685089873,Aldob
ENSMUSG00000027761,chol2:sexM,-0.10387878785180148,0.0985500816768636,-1.054071047778633,0.2947035969586638,0.2947035969586638,Aadac
ENSMUSG00000038388,chol2:sexM,-0.009978348756619113,0.009474840342971453,-1.0531416251273478,0.29512692833341797,0.29512692833341797,Pals2
ENSMUSG00000002546,chol2:sexM,0.005956859261610243,0.005659928728501476,1.0524618855381562,0.29543679676781004,0.29543679676781004,Golga2
ENSMUSG00000013663,chol2:sexM,-0.031145722235984857,0.029619183760686753,-1.051538843461455,0.29585793252057335,0.29585793252057335,Pten
ENSMUSG00000033228,chol2:sexM,-0.011377622832735218,0.010820055216676795,-1.0515309399899413,0.29586154022434996,0.29586154022434996,Scaf11
ENSMUSG00000021996,chol2:sexM,-0.03483273547977505,0.033160995210738245,-1.0504128497475087,0.2963722175522978,0.2963722175522978,Esd
ENSMUSG00000027466,chol2:sexM,0.009685814109194028,0.0092331566545413,1.049025211158969,0.2970068422080995,0.2970068422080995,Rbck1
ENSMUSG00000010175,chol2:sexM,0.041521732684318725,0.039582258709216195,1.0489985674983966,0.29701903649381456,0.29701903649381456,Prox1
ENSMUSG00000031645,chol2:sexM,-0.044808993178426584,0.042741764120349385,-1.0483655530047014,0.29730885505892146,0.29730885505892146,F11
ENSMUSG00000064120,chol2:sexM,-0.02991821315324167,0.028548789032573713,-1.0479678531760301,0.29749103575119273,0.29749103575119273,Mocs1
